image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file,bbox_w,bbox_h,min_side,bbox_area,image_area,bbox_area_ratio,orig_image_width,orig_image_height,square_size,pad_left,pad_top,pad_right,pad_bottom,is_valid_squared
D:\project_root\data\processed\images\all\img_07_4405133600_00036.jpg,2048,2048,10_yaozhe,0,199,595,1671,1420,voc_xml,True,img_07_4405133600_00036.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00036.xml,1472,825,825,1214400,2048000,0.59296875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405133600_00039.jpg,2048,2048,10_yaozhe,0,146,582,1977,1458,voc_xml,True,img_07_4405133600_00039.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00039.xml,1831,876,876,1603956,2048000,0.783181640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405133600_00042.jpg,2048,2048,10_yaozhe,0,1,525,1763,1440,voc_xml,True,img_07_4405133600_00042.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00042.xml,1762,915,915,1612230,2048000,0.7872216796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405133600_00044.jpg,2048,2048,10_yaozhe,0,310,610,1735,1423,voc_xml,True,img_07_4405133600_00044.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00044.xml,1425,813,813,1158525,2048000,0.56568603515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405133600_00046.jpg,2048,2048,10_yaozhe,0,369,645,1681,1486,voc_xml,True,img_07_4405133600_00046.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00046.xml,1312,841,841,1103392,2048000,0.538765625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405168700_00710.jpg,2048,2048,5_youban,5,1779,1008,1971,1127,voc_xml,True,img_07_4405168700_00710.jpg,D:\project_root\data\raw\archive\lable\img_07_4405168700_00710.xml,192,119,119,22848,2048000,0.01115625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405168700_00710.jpg,2048,2048,5_youban,5,1780,525,1964,595,voc_xml,True,img_07_4405168700_00710.jpg,D:\project_root\data\raw\archive\lable\img_07_4405168700_00710.xml,184,70,70,12880,2048000,0.0062890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405168700_00711.jpg,2048,2048,5_youban,5,1773,525,1952,598,voc_xml,True,img_07_4405168700_00711.jpg,D:\project_root\data\raw\archive\lable\img_07_4405168700_00711.xml,179,73,73,13067,2048000,0.00638037109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405168700_00711.jpg,2048,2048,5_youban,5,1793,1482,1954,1519,voc_xml,True,img_07_4405168700_00711.jpg,D:\project_root\data\raw\archive\lable\img_07_4405168700_00711.xml,161,37,37,5957,2048000,0.00290869140625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405227700_00146.jpg,2048,2048,2_hanfeng,2,15,1090,2048,1184,voc_xml,True,img_07_4405227700_00146.jpg,D:\project_root\data\raw\archive\lable\img_07_4405227700_00146.xml,2033,94,94,191102,2048000,0.0933115234375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405376700_00809.jpg,2048,2048,9_zhehen,9,25,1302,2015,1408,voc_xml,True,img_07_4405376700_00809.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376700_00809.xml,1990,106,106,210940,2048000,0.102998046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405376700_00815.jpg,2048,2048,9_zhehen,9,17,936,2048,1076,voc_xml,True,img_07_4405376700_00815.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376700_00815.xml,2031,140,140,284340,2048000,0.138837890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405376800_00037.jpg,2048,2048,10_yaozhe,0,240,913,1925,1524,voc_xml,True,img_07_4405376800_00037.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376800_00037.xml,1685,611,611,1029535,2048000,0.50270263671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405376800_00038.jpg,2048,2048,10_yaozhe,0,718,558,1943,1497,voc_xml,True,img_07_4405376800_00038.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376800_00038.xml,1225,939,939,1150275,2048000,0.56165771484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405376800_00039.jpg,2048,2048,10_yaozhe,0,841,1061,1912,1513,voc_xml,True,img_07_4405376800_00039.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376800_00039.xml,1071,452,452,484092,2048000,0.236373046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405376800_00042.jpg,2048,2048,9_zhehen,9,999,827,1966,1104,voc_xml,True,img_07_4405376800_00042.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376800_00042.xml,967,277,277,267859,2048000,0.13079052734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405377700_00912.jpg,2048,2048,2_hanfeng,2,10,536,2048,608,voc_xml,True,img_07_4405377700_00912.jpg,D:\project_root\data\raw\archive\lable\img_07_4405377700_00912.xml,2038,72,72,146736,2048000,0.0716484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405381400_00773.jpg,2048,2048,9_zhehen,9,44,1081,2005,1182,voc_xml,True,img_07_4405381400_00773.jpg,D:\project_root\data\raw\archive\lable\img_07_4405381400_00773.xml,1961,101,101,198061,2048000,0.09670947265625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405381400_00779.jpg,2048,2048,9_zhehen,9,36,733,2012,864,voc_xml,True,img_07_4405381400_00779.jpg,D:\project_root\data\raw\archive\lable\img_07_4405381400_00779.xml,1976,131,131,258856,2048000,0.12639453125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4405965200_00151.jpg,2048,2048,9_zhehen,9,610,784,1777,918,voc_xml,True,img_07_4405965200_00151.jpg,D:\project_root\data\raw\archive\lable\img_07_4405965200_00151.xml,1167,134,134,156378,2048000,0.0763564453125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406444100_00004.jpg,2048,2048,9_zhehen,9,1635,1312,1971,1400,voc_xml,True,img_07_4406444100_00004.jpg,D:\project_root\data\raw\archive\lable\img_07_4406444100_00004.xml,336,88,88,29568,2048000,0.0144375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406562900_00008.jpg,2048,2048,4_shuiban,4,97,529,939,1490,voc_xml,True,img_07_4406562900_00008.jpg,D:\project_root\data\raw\archive\lable\img_07_4406562900_00008.xml,842,961,842,809162,2048000,0.3950986328125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406562900_00008.jpg,2048,2048,4_shuiban,4,1920,547,2046,1524,voc_xml,True,img_07_4406562900_00008.jpg,D:\project_root\data\raw\archive\lable\img_07_4406562900_00008.xml,126,977,126,123102,2048000,0.0601083984375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406562900_00008.jpg,2048,2048,4_shuiban,4,1004,564,1483,1367,voc_xml,True,img_07_4406562900_00008.jpg,D:\project_root\data\raw\archive\lable\img_07_4406562900_00008.xml,479,803,479,384637,2048000,0.18781103515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406562900_00008.jpg,2048,2048,7_yiwu,7,1875,700,1938,989,voc_xml,True,img_07_4406562900_00008.jpg,D:\project_root\data\raw\archive\lable\img_07_4406562900_00008.xml,63,289,63,18207,2048000,0.00889013671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00001.jpg,2048,2048,2_hanfeng,2,3,702,1849,777,voc_xml,True,img_07_4406645900_00001.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00001.xml,1846,75,75,138450,2048000,0.0676025390625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00002.jpg,2048,2048,3_yueyawan,3,1792,1264,2048,1523,voc_xml,True,img_07_4406645900_00002.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00002.xml,256,259,256,66304,2048000,0.032375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00017.jpg,2048,2048,6_siban,6,118,605,625,945,voc_xml,True,img_07_4406645900_00017.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00017.xml,507,340,340,172380,2048000,0.084169921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00046.jpg,2048,2048,6_siban,6,1725,610,1899,887,voc_xml,True,img_07_4406645900_00046.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00046.xml,174,277,174,48198,2048000,0.0235341796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00145.jpg,2048,2048,6_siban,6,1731,713,1915,1000,voc_xml,True,img_07_4406645900_00145.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00145.xml,184,287,184,52808,2048000,0.02578515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00152.jpg,2048,2048,6_siban,6,1728,1166,1917,1469,voc_xml,True,img_07_4406645900_00152.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00152.xml,189,303,189,57267,2048000,0.02796240234375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00154.jpg,2048,2048,6_siban,6,1766,1018,1922,1286,voc_xml,True,img_07_4406645900_00154.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00154.xml,156,268,156,41808,2048000,0.0204140625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00179.jpg,2048,2048,6_siban,6,1767,599,1899,866,voc_xml,True,img_07_4406645900_00179.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00179.xml,132,267,132,35244,2048000,0.017208984375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00179.jpg,2048,2048,6_siban,6,1828,1333,1923,1499,voc_xml,True,img_07_4406645900_00179.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00179.xml,95,166,95,15770,2048000,0.0077001953125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00200.jpg,2048,2048,6_siban,6,1774,1066,1922,1435,voc_xml,True,img_07_4406645900_00200.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00200.xml,148,369,148,54612,2048000,0.026666015625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00339.jpg,2048,2048,7_yiwu,7,1574,1339,1661,1406,voc_xml,True,img_07_4406645900_00339.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00339.xml,87,67,67,5829,2048000,0.00284619140625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00341.jpg,2048,2048,6_siban,6,407,631,630,823,voc_xml,True,img_07_4406645900_00341.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00341.xml,223,192,192,42816,2048000,0.02090625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00355.jpg,2048,2048,6_siban,6,508,1015,864,1340,voc_xml,True,img_07_4406645900_00355.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00355.xml,356,325,325,115700,2048000,0.056494140625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00367.jpg,2048,2048,6_siban,6,453,612,815,835,voc_xml,True,img_07_4406645900_00367.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00367.xml,362,223,223,80726,2048000,0.0394169921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00502.jpg,2048,2048,6_siban,6,1723,643,1905,999,voc_xml,True,img_07_4406645900_00502.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00502.xml,182,356,182,64792,2048000,0.03163671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00517.jpg,2048,2048,6_siban,6,1715,1186,1918,1474,voc_xml,True,img_07_4406645900_00517.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00517.xml,203,288,203,58464,2048000,0.028546875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00518.jpg,2048,2048,6_siban,6,1738,1141,1912,1484,voc_xml,True,img_07_4406645900_00518.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00518.xml,174,343,174,59682,2048000,0.0291416015625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00522.jpg,2048,2048,6_siban,6,1735,1086,1917,1481,voc_xml,True,img_07_4406645900_00522.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00522.xml,182,395,182,71890,2048000,0.0351025390625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00523.jpg,2048,2048,6_siban,6,1762,1164,1925,1412,voc_xml,True,img_07_4406645900_00523.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00523.xml,163,248,163,40424,2048000,0.01973828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00526.jpg,2048,2048,6_siban,6,1771,1036,1910,1382,voc_xml,True,img_07_4406645900_00526.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00526.xml,139,346,139,48094,2048000,0.0234833984375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00527.jpg,2048,2048,6_siban,6,1776,674,1918,1179,voc_xml,True,img_07_4406645900_00527.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00527.xml,142,505,142,71710,2048000,0.0350146484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00530.jpg,2048,2048,6_siban,6,1702,599,1920,1161,voc_xml,True,img_07_4406645900_00530.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00530.xml,218,562,218,122516,2048000,0.059822265625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00531.jpg,2048,2048,6_siban,6,1740,727,1907,1095,voc_xml,True,img_07_4406645900_00531.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00531.xml,167,368,167,61456,2048000,0.0300078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00539.jpg,2048,2048,6_siban,6,1687,894,1903,1274,voc_xml,True,img_07_4406645900_00539.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00539.xml,216,380,216,82080,2048000,0.040078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00546.jpg,2048,2048,6_siban,6,1759,574,1908,928,voc_xml,True,img_07_4406645900_00546.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00546.xml,149,354,149,52746,2048000,0.0257548828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00558.jpg,2048,2048,6_siban,6,1692,604,1907,997,voc_xml,True,img_07_4406645900_00558.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00558.xml,215,393,215,84495,2048000,0.04125732421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00559.jpg,2048,2048,6_siban,6,1764,605,1917,849,voc_xml,True,img_07_4406645900_00559.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00559.xml,153,244,153,37332,2048000,0.018228515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00560.jpg,2048,2048,6_siban,6,1749,577,1922,830,voc_xml,True,img_07_4406645900_00560.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00560.xml,173,253,173,43769,2048000,0.02137158203125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00566.jpg,2048,2048,6_siban,6,1726,899,1899,1294,voc_xml,True,img_07_4406645900_00566.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00566.xml,173,395,173,68335,2048000,0.03336669921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00570.jpg,2048,2048,6_siban,6,1762,1010,1907,1477,voc_xml,True,img_07_4406645900_00570.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00570.xml,145,467,145,67715,2048000,0.03306396484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00572.jpg,2048,2048,6_siban,6,1784,539,1903,908,voc_xml,True,img_07_4406645900_00572.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00572.xml,119,369,119,43911,2048000,0.02144091796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00576.jpg,2048,2048,6_siban,6,1784,564,1915,1427,voc_xml,True,img_07_4406645900_00576.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00576.xml,131,863,131,113053,2048000,0.05520166015625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00581.jpg,2048,2048,6_siban,6,1792,613,1915,1514,voc_xml,True,img_07_4406645900_00581.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00581.xml,123,901,123,110823,2048000,0.05411279296875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00586.jpg,2048,2048,6_siban,6,1789,564,1911,1510,voc_xml,True,img_07_4406645900_00586.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00586.xml,122,946,122,115412,2048000,0.056353515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00587.jpg,2048,2048,6_siban,6,1770,526,1913,757,voc_xml,True,img_07_4406645900_00587.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00587.xml,143,231,143,33033,2048000,0.01612939453125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00603.jpg,2048,2048,6_siban,6,1796,534,1908,1175,voc_xml,True,img_07_4406645900_00603.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00603.xml,112,641,112,71792,2048000,0.0350546875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00614.jpg,2048,2048,6_siban,6,1808,568,1908,1506,voc_xml,True,img_07_4406645900_00614.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00614.xml,100,938,100,93800,2048000,0.04580078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00618.jpg,2048,2048,6_siban,6,1742,575,1917,1305,voc_xml,True,img_07_4406645900_00618.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00618.xml,175,730,175,127750,2048000,0.0623779296875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00620.jpg,2048,2048,6_siban,6,1765,598,1916,1105,voc_xml,True,img_07_4406645900_00620.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00620.xml,151,507,151,76557,2048000,0.03738134765625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00631.jpg,2048,2048,6_siban,6,1809,848,1918,1437,voc_xml,True,img_07_4406645900_00631.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00631.xml,109,589,109,64201,2048000,0.03134814453125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00639.jpg,2048,2048,6_siban,6,1824,583,1911,1310,voc_xml,True,img_07_4406645900_00639.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00639.xml,87,727,87,63249,2048000,0.03088330078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00647.jpg,2048,2048,6_siban,6,1818,716,1917,1394,voc_xml,True,img_07_4406645900_00647.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00647.xml,99,678,99,67122,2048000,0.0327744140625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00649.jpg,2048,2048,6_siban,6,1808,573,1907,1354,voc_xml,True,img_07_4406645900_00649.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00649.xml,99,781,99,77319,2048000,0.03775341796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00650.jpg,2048,2048,6_siban,6,1800,606,1916,1022,voc_xml,True,img_07_4406645900_00650.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00650.xml,116,416,116,48256,2048000,0.0235625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00655.jpg,2048,2048,6_siban,6,1775,559,1918,759,voc_xml,True,img_07_4406645900_00655.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00655.xml,143,200,143,28600,2048000,0.01396484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00657.jpg,2048,2048,6_siban,6,1803,957,1913,1304,voc_xml,True,img_07_4406645900_00657.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00657.xml,110,347,110,38170,2048000,0.0186376953125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00659.jpg,2048,2048,6_siban,6,1807,784,1913,1410,voc_xml,True,img_07_4406645900_00659.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00659.xml,106,626,106,66356,2048000,0.032400390625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00660.jpg,2048,2048,6_siban,6,1749,573,1918,868,voc_xml,True,img_07_4406645900_00660.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00660.xml,169,295,169,49855,2048000,0.02434326171875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00661.jpg,2048,2048,6_siban,6,1803,594,1913,965,voc_xml,True,img_07_4406645900_00661.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00661.xml,110,371,110,40810,2048000,0.0199267578125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00676.jpg,2048,2048,6_siban,6,1781,614,1918,1183,voc_xml,True,img_07_4406645900_00676.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00676.xml,137,569,137,77953,2048000,0.03806298828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00687.jpg,2048,2048,6_siban,6,1790,821,1921,1467,voc_xml,True,img_07_4406645900_00687.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00687.xml,131,646,131,84626,2048000,0.0413212890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00693.jpg,2048,2048,6_siban,6,1821,581,1920,1182,voc_xml,True,img_07_4406645900_00693.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00693.xml,99,601,99,59499,2048000,0.02905224609375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00716.jpg,2048,2048,6_siban,6,1773,1187,1903,1494,voc_xml,True,img_07_4406645900_00716.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00716.xml,130,307,130,39910,2048000,0.0194873046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00716.jpg,2048,2048,6_siban,6,1813,552,1919,822,voc_xml,True,img_07_4406645900_00716.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00716.xml,106,270,106,28620,2048000,0.013974609375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00730.jpg,2048,2048,6_siban,6,1754,646,1910,1151,voc_xml,True,img_07_4406645900_00730.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00730.xml,156,505,156,78780,2048000,0.038466796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00740.jpg,2048,2048,6_siban,6,1751,681,1905,1158,voc_xml,True,img_07_4406645900_00740.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00740.xml,154,477,154,73458,2048000,0.0358681640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00741.jpg,2048,2048,6_siban,6,1746,695,1896,1013,voc_xml,True,img_07_4406645900_00741.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00741.xml,150,318,150,47700,2048000,0.023291015625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00746.jpg,2048,2048,6_siban,6,1780,1110,1920,1410,voc_xml,True,img_07_4406645900_00746.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00746.xml,140,300,140,42000,2048000,0.0205078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00747.jpg,2048,2048,6_siban,6,1783,635,1919,1002,voc_xml,True,img_07_4406645900_00747.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00747.xml,136,367,136,49912,2048000,0.02437109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00747.jpg,2048,2048,6_siban,6,1825,1299,1916,1511,voc_xml,True,img_07_4406645900_00747.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00747.xml,91,212,91,19292,2048000,0.009419921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00753.jpg,2048,2048,6_siban,6,1741,910,1916,1341,voc_xml,True,img_07_4406645900_00753.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00753.xml,175,431,175,75425,2048000,0.03682861328125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00755.jpg,2048,2048,6_siban,6,1769,895,1916,1197,voc_xml,True,img_07_4406645900_00755.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00755.xml,147,302,147,44394,2048000,0.0216767578125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00771.jpg,2048,2048,6_siban,6,1744,564,1910,982,voc_xml,True,img_07_4406645900_00771.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00771.xml,166,418,166,69388,2048000,0.033880859375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00771.jpg,2048,2048,6_siban,6,1810,1098,1915,1521,voc_xml,True,img_07_4406645900_00771.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00771.xml,105,423,105,44415,2048000,0.02168701171875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_07_4406645900_00774.jpg,2048,2048,6_siban,6,1803,924,1907,1292,voc_xml,True,img_07_4406645900_00774.jpg,D:\project_root\data\raw\archive\lable\img_07_4406645900_00774.xml,104,368,104,38272,2048000,0.0186875,2048,1000,2048,0,524,0,524,True
