image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file,bbox_w,bbox_h,min_side,bbox_area,image_area,bbox_area_ratio
D:\project_root\data\raw\archive\5\img_07_425390900_00074.jpg,2048,1000,5_youban,5,1549,473,1622,666,voc_xml,True,img_07_425390900_00074.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00074.xml,73,193,73,14089,2048000,0.00687939453125
D:\project_root\data\raw\archive\5\img_07_425390900_00075.jpg,2048,1000,5_youban,5,1617,84,1707,176,voc_xml,True,img_07_425390900_00075.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00075.xml,90,92,90,8280,2048000,0.00404296875
D:\project_root\data\raw\archive\5\img_07_425390900_00075.jpg,2048,1000,5_youban,5,1540,267,1633,573,voc_xml,True,img_07_425390900_00075.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00075.xml,93,306,93,28458,2048000,0.0138955078125
D:\project_root\data\raw\archive\5\img_07_425390900_00075.jpg,2048,1000,5_youban,5,1631,744,1687,827,voc_xml,True,img_07_425390900_00075.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00075.xml,56,83,56,4648,2048000,0.00226953125
D:\project_root\data\raw\archive\5\img_07_425390900_00075.jpg,2048,1000,5_youban,5,1546,845,1615,894,voc_xml,True,img_07_425390900_00075.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00075.xml,69,49,49,3381,2048000,0.00165087890625
D:\project_root\data\raw\archive\5\img_07_425390900_00077.jpg,2048,1000,5_youban,5,1549,196,1641,275,voc_xml,True,img_07_425390900_00077.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00077.xml,92,79,79,7268,2048000,0.003548828125
D:\project_root\data\raw\archive\5\img_07_425390900_00077.jpg,2048,1000,5_youban,5,1553,476,1736,581,voc_xml,True,img_07_425390900_00077.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00077.xml,183,105,105,19215,2048000,0.00938232421875
D:\project_root\data\raw\archive\5\img_07_425390900_00077.jpg,2048,1000,5_youban,5,1523,586,1623,648,voc_xml,True,img_07_425390900_00077.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00077.xml,100,62,62,6200,2048000,0.00302734375
D:\project_root\data\raw\archive\5\img_07_425390900_00077.jpg,2048,1000,5_youban,5,1543,717,1671,786,voc_xml,True,img_07_425390900_00077.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00077.xml,128,69,69,8832,2048000,0.0043125
D:\project_root\data\raw\archive\5\img_07_425390900_00077.jpg,2048,1000,5_youban,5,1582,894,1687,962,voc_xml,True,img_07_425390900_00077.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00077.xml,105,68,68,7140,2048000,0.003486328125
D:\project_root\data\raw\archive\5\img_07_425390900_00080.jpg,2048,1000,5_youban,5,1603,144,1700,266,voc_xml,True,img_07_425390900_00080.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00080.xml,97,122,97,11834,2048000,0.0057783203125
D:\project_root\data\raw\archive\5\img_07_425390900_00080.jpg,2048,1000,5_youban,5,1553,273,1717,411,voc_xml,True,img_07_425390900_00080.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00080.xml,164,138,138,22632,2048000,0.01105078125
D:\project_root\data\raw\archive\5\img_07_425390900_00080.jpg,2048,1000,5_youban,5,1636,533,1697,577,voc_xml,True,img_07_425390900_00080.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00080.xml,61,44,44,2684,2048000,0.001310546875
D:\project_root\data\raw\archive\5\img_07_425390900_00080.jpg,2048,1000,5_youban,5,1548,737,1628,840,voc_xml,True,img_07_425390900_00080.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00080.xml,80,103,80,8240,2048000,0.0040234375
D:\project_root\data\raw\archive\5\img_07_425390900_00080.jpg,2048,1000,5_youban,5,1549,921,1616,1000,voc_xml,True,img_07_425390900_00080.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00080.xml,67,79,67,5293,2048000,0.00258447265625
D:\project_root\data\raw\archive\5\img_07_425390900_00080.jpg,2048,1000,5_youban,5,1538,476,1622,691,voc_xml,True,img_07_425390900_00080.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00080.xml,84,215,84,18060,2048000,0.008818359375
D:\project_root\data\raw\archive\5\img_07_425390900_00080.jpg,2048,1000,5_youban,5,1431,82,1502,252,voc_xml,True,img_07_425390900_00080.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00080.xml,71,170,71,12070,2048000,0.0058935546875
D:\project_root\data\raw\archive\5\img_07_425390900_00080.jpg,2048,1000,5_youban,5,1549,12,1608,194,voc_xml,True,img_07_425390900_00080.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00080.xml,59,182,59,10738,2048000,0.0052431640625
D:\project_root\data\raw\archive\5\img_07_425390900_00081.jpg,2048,1000,5_youban,5,1541,268,1627,598,voc_xml,True,img_07_425390900_00081.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00081.xml,86,330,86,28380,2048000,0.013857421875
D:\project_root\data\raw\archive\5\img_07_425390900_00081.jpg,2048,1000,5_youban,5,1551,1,1690,52,voc_xml,True,img_07_425390900_00081.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00081.xml,139,51,51,7089,2048000,0.00346142578125
D:\project_root\data\raw\archive\5\img_07_425390900_00081.jpg,2048,1000,5_youban,5,1635,141,1697,195,voc_xml,True,img_07_425390900_00081.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00081.xml,62,54,54,3348,2048000,0.001634765625
D:\project_root\data\raw\archive\5\img_07_425390900_00081.jpg,2048,1000,5_youban,5,1608,780,1697,829,voc_xml,True,img_07_425390900_00081.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00081.xml,89,49,49,4361,2048000,0.00212939453125
D:\project_root\data\raw\archive\5\img_07_425390900_00081.jpg,2048,1000,5_youban,5,1544,829,1617,937,voc_xml,True,img_07_425390900_00081.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00081.xml,73,108,73,7884,2048000,0.003849609375
D:\project_root\data\raw\archive\5\img_07_425390900_00081.jpg,2048,1000,5_youban,5,1547,75,1607,244,voc_xml,True,img_07_425390900_00081.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00081.xml,60,169,60,10140,2048000,0.004951171875
D:\project_root\data\raw\archive\5\img_07_425390900_00083.jpg,2048,1000,5_youban,5,1538,216,1635,299,voc_xml,True,img_07_425390900_00083.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00083.xml,97,83,83,8051,2048000,0.00393115234375
D:\project_root\data\raw\archive\5\img_07_425390900_00083.jpg,2048,1000,5_youban,5,1557,523,1713,592,voc_xml,True,img_07_425390900_00083.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00083.xml,156,69,69,10764,2048000,0.005255859375
D:\project_root\data\raw\archive\5\img_07_425390900_00083.jpg,2048,1000,5_youban,5,1536,601,1631,655,voc_xml,True,img_07_425390900_00083.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00083.xml,95,54,54,5130,2048000,0.0025048828125
D:\project_root\data\raw\archive\5\img_07_425390900_00083.jpg,2048,1000,5_youban,5,1576,740,1654,799,voc_xml,True,img_07_425390900_00083.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00083.xml,78,59,59,4602,2048000,0.0022470703125
D:\project_root\data\raw\archive\5\img_07_425390900_00083.jpg,2048,1000,5_youban,5,1571,858,1686,961,voc_xml,True,img_07_425390900_00083.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00083.xml,115,103,103,11845,2048000,0.00578369140625
D:\project_root\data\raw\archive\5\img_07_425390900_00086.jpg,2048,1000,5_youban,5,1608,171,1674,293,voc_xml,True,img_07_425390900_00086.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00086.xml,66,122,66,8052,2048000,0.003931640625
D:\project_root\data\raw\archive\5\img_07_425390900_00086.jpg,2048,1000,5_youban,5,1551,289,1731,422,voc_xml,True,img_07_425390900_00086.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00086.xml,180,133,133,23940,2048000,0.011689453125
D:\project_root\data\raw\archive\5\img_07_425390900_00086.jpg,2048,1000,5_youban,5,1626,553,1684,603,voc_xml,True,img_07_425390900_00086.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00086.xml,58,50,50,2900,2048000,0.001416015625
D:\project_root\data\raw\archive\5\img_07_425390900_00086.jpg,2048,1000,5_youban,5,1546,781,1623,845,voc_xml,True,img_07_425390900_00086.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00086.xml,77,64,64,4928,2048000,0.00240625
D:\project_root\data\raw\archive\5\img_07_425390900_00086.jpg,2048,1000,5_youban,5,1548,952,1610,997,voc_xml,True,img_07_425390900_00086.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00086.xml,62,45,45,2790,2048000,0.0013623046875
D:\project_root\data\raw\archive\5\img_07_425390900_00086.jpg,2048,1000,5_youban,5,1532,493,1611,698,voc_xml,True,img_07_425390900_00086.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00086.xml,79,205,79,16195,2048000,0.00790771484375
D:\project_root\data\raw\archive\5\img_07_425390900_00087.jpg,2048,1000,5_youban,5,1620,24,1685,60,voc_xml,True,img_07_425390900_00087.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00087.xml,65,36,36,2340,2048000,0.001142578125
D:\project_root\data\raw\archive\5\img_07_425390900_00087.jpg,2048,1000,5_youban,5,1631,175,1699,219,voc_xml,True,img_07_425390900_00087.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00087.xml,68,44,44,2992,2048000,0.0014609375
D:\project_root\data\raw\archive\5\img_07_425390900_00087.jpg,2048,1000,5_youban,5,1548,289,1628,593,voc_xml,True,img_07_425390900_00087.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00087.xml,80,304,80,24320,2048000,0.011875
D:\project_root\data\raw\archive\5\img_07_425390900_00087.jpg,2048,1000,5_youban,5,1607,762,1684,863,voc_xml,True,img_07_425390900_00087.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00087.xml,77,101,77,7777,2048000,0.00379736328125
D:\project_root\data\raw\archive\5\img_07_425390900_00087.jpg,2048,1000,5_youban,5,1543,808,1611,982,voc_xml,True,img_07_425390900_00087.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00087.xml,68,174,68,11832,2048000,0.00577734375
D:\project_root\data\raw\archive\5\img_07_425390900_00087.jpg,2048,1000,5_youban,5,1550,19,1606,220,voc_xml,True,img_07_425390900_00087.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00087.xml,56,201,56,11256,2048000,0.00549609375
D:\project_root\data\raw\archive\5\img_07_425390900_00110.jpg,2048,1000,5_youban,5,1617,291,1697,380,voc_xml,True,img_07_425390900_00110.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00110.xml,80,89,80,7120,2048000,0.0034765625
D:\project_root\data\raw\archive\5\img_07_425390900_00110.jpg,2048,1000,5_youban,5,1557,389,1692,511,voc_xml,True,img_07_425390900_00110.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00110.xml,135,122,122,16470,2048000,0.0080419921875
D:\project_root\data\raw\archive\5\img_07_425390900_00110.jpg,2048,1000,5_youban,5,1617,621,1698,686,voc_xml,True,img_07_425390900_00110.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00110.xml,81,65,65,5265,2048000,0.00257080078125
D:\project_root\data\raw\archive\5\img_07_425390900_00111.jpg,2048,1000,5_youban,5,1520,481,1646,575,voc_xml,True,img_07_425390900_00111.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00111.xml,126,94,94,11844,2048000,0.005783203125
D:\project_root\data\raw\archive\5\img_07_425390900_00111.jpg,2048,1000,5_youban,5,1617,830,1712,953,voc_xml,True,img_07_425390900_00111.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00111.xml,95,123,95,11685,2048000,0.00570556640625
D:\project_root\data\raw\archive\5\img_07_425390900_00111.jpg,2048,1000,5_youban,5,1593,91,1688,145,voc_xml,True,img_07_425390900_00111.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00111.xml,95,54,54,5130,2048000,0.0025048828125
D:\project_root\data\raw\archive\5\img_07_425390900_00111.jpg,2048,1000,5_youban,5,1620,236,1677,287,voc_xml,True,img_07_425390900_00111.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00111.xml,57,51,51,2907,2048000,0.00141943359375
D:\project_root\data\raw\archive\5\img_07_425390900_00113.jpg,2048,1000,5_youban,5,1542,324,1624,426,voc_xml,True,img_07_425390900_00113.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00113.xml,82,102,82,8364,2048000,0.004083984375
D:\project_root\data\raw\archive\5\img_07_425390900_00113.jpg,2048,1000,5_youban,5,1540,627,1707,745,voc_xml,True,img_07_425390900_00113.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00113.xml,167,118,118,19706,2048000,0.0096220703125
D:\project_root\data\raw\archive\5\img_07_425390900_00113.jpg,2048,1000,5_youban,5,1584,834,1674,914,voc_xml,True,img_07_425390900_00113.jpg,D:\project_root\data\raw\archive\lable\img_07_425390900_00113.xml,90,80,80,7200,2048000,0.003515625
D:\project_root\data\raw\archive\7\img_07_425391000_00291.jpg,2048,1000,4_shuiban,4,1664,32,1972,940,voc_xml,True,img_07_425391000_00291.jpg,D:\project_root\data\raw\archive\lable\img_07_425391000_00291.xml,308,908,308,279664,2048000,0.1365546875
D:\project_root\data\raw\archive\1\img_07_425391800_00054.jpg,2048,1000,1_chongkong,1,1,409,44,481,voc_xml,True,img_07_425391800_00054.jpg,D:\project_root\data\raw\archive\lable\img_07_425391800_00054.xml,43,72,43,3096,2048000,0.00151171875
D:\project_root\data\raw\archive\1\img_07_425391800_00054.jpg,2048,1000,2_hanfeng,2,1,243,2038,309,voc_xml,True,img_07_425391800_00054.jpg,D:\project_root\data\raw\archive\lable\img_07_425391800_00054.xml,2037,66,66,134442,2048000,0.0656455078125
D:\project_root\data\raw\archive\1\img_07_425502900_00052.jpg,2048,1000,1_chongkong,1,5,183,35,239,voc_xml,True,img_07_425502900_00052.jpg,D:\project_root\data\raw\archive\lable\img_07_425502900_00052.xml,30,56,30,1680,2048000,0.0008203125
D:\project_root\data\raw\archive\1\img_07_425502900_00052.jpg,2048,1000,2_hanfeng,2,5,1,2037,50,voc_xml,True,img_07_425502900_00052.jpg,D:\project_root\data\raw\archive\lable\img_07_425502900_00052.xml,2032,49,49,99568,2048000,0.0486171875
D:\project_root\data\raw\archive\2\img_07_425503000_00053.jpg,2048,1000,2_hanfeng,2,5,625,2047,709,voc_xml,True,img_07_425503000_00053.jpg,D:\project_root\data\raw\archive\lable\img_07_425503000_00053.xml,2042,84,84,171528,2048000,0.08375390625
D:\project_root\data\raw\archive\2\img_07_425503000_00053.jpg,2048,1000,1_chongkong,1,1,809,44,894,voc_xml,True,img_07_425503000_00053.jpg,D:\project_root\data\raw\archive\lable\img_07_425503000_00053.xml,43,85,43,3655,2048000,0.00178466796875
D:\project_root\data\raw\archive\4\img_07_425503000_00061.jpg,2048,1000,4_shuiban,4,1535,13,1946,983,voc_xml,True,img_07_425503000_00061.jpg,D:\project_root\data\raw\archive\lable\img_07_425503000_00061.xml,411,970,411,398670,2048000,0.1946630859375
D:\project_root\data\raw\archive\7\img_07_425503000_00062.jpg,2048,1000,4_shuiban,4,1827,14,1996,993,voc_xml,True,img_07_425503000_00062.jpg,D:\project_root\data\raw\archive\lable\img_07_425503000_00062.xml,169,979,169,165451,2048000,0.08078662109375
D:\project_root\data\raw\archive\7\img_07_425503000_00062.jpg,2048,1000,4_shuiban,4,1561,652,1694,847,voc_xml,True,img_07_425503000_00062.jpg,D:\project_root\data\raw\archive\lable\img_07_425503000_00062.xml,133,195,133,25935,2048000,0.01266357421875
D:\project_root\data\raw\archive\7\img_07_425503100_00007.jpg,2048,1000,4_shuiban,4,1651,257,2028,998,voc_xml,True,img_07_425503100_00007.jpg,D:\project_root\data\raw\archive\lable\img_07_425503100_00007.xml,377,741,377,279357,2048000,0.13640478515625
D:\project_root\data\raw\archive\7\img_07_425504800_00992.jpg,2048,1000,7_yiwu,7,327,1,465,800,voc_xml,True,img_07_425504800_00992.jpg,D:\project_root\data\raw\archive\lable\img_07_425504800_00992.xml,138,799,138,110262,2048000,0.0538388671875
D:\project_root\data\raw\archive\7\img_07_425506100_00205.jpg,2048,1000,4_shuiban,4,154,134,217,393,voc_xml,True,img_07_425506100_00205.jpg,D:\project_root\data\raw\archive\lable\img_07_425506100_00205.xml,63,259,63,16317,2048000,0.00796728515625
D:\project_root\data\raw\archive\7\img_07_425506100_00205.jpg,2048,1000,7_yiwu,7,356,174,416,476,voc_xml,True,img_07_425506100_00205.jpg,D:\project_root\data\raw\archive\lable\img_07_425506100_00205.xml,60,302,60,18120,2048000,0.00884765625
D:\project_root\data\raw\archive\7\img_07_425506100_00205.jpg,2048,1000,7_yiwu,7,240,186,288,436,voc_xml,True,img_07_425506100_00205.jpg,D:\project_root\data\raw\archive\lable\img_07_425506100_00205.xml,48,250,48,12000,2048000,0.005859375
D:\project_root\data\raw\archive\7\img_07_425507000_00965.jpg,2048,1000,7_yiwu,7,1000,57,1046,117,voc_xml,True,img_07_425507000_00965.jpg,D:\project_root\data\raw\archive\lable\img_07_425507000_00965.xml,46,60,46,2760,2048000,0.00134765625
D:\project_root\data\raw\archive\7\img_07_425507200_00974.jpg,2048,1000,4_shuiban,4,335,24,530,765,voc_xml,True,img_07_425507200_00974.jpg,D:\project_root\data\raw\archive\lable\img_07_425507200_00974.xml,195,741,195,144495,2048000,0.07055419921875
D:\project_root\data\raw\archive\7\img_07_425507200_00974.jpg,2048,1000,7_yiwu,7,151,103,303,784,voc_xml,True,img_07_425507200_00974.jpg,D:\project_root\data\raw\archive\lable\img_07_425507200_00974.xml,152,681,152,103512,2048000,0.05054296875
D:\project_root\data\raw\archive\5\img_07_425507400_01690.jpg,2048,1000,5_youban,5,1043,147,1156,280,voc_xml,True,img_07_425507400_01690.jpg,D:\project_root\data\raw\archive\lable\img_07_425507400_01690.xml,113,133,113,15029,2048000,0.00733837890625
D:\project_root\data\raw\archive\5\img_07_425507400_01690.jpg,2048,1000,5_youban,5,1054,668,1141,777,voc_xml,True,img_07_425507400_01690.jpg,D:\project_root\data\raw\archive\lable\img_07_425507400_01690.xml,87,109,87,9483,2048000,0.00463037109375
D:\project_root\data\raw\archive\5\img_07_425507400_01692.jpg,2048,1000,5_youban,5,1060,262,1149,408,voc_xml,True,img_07_425507400_01692.jpg,D:\project_root\data\raw\archive\lable\img_07_425507400_01692.xml,89,146,89,12994,2048000,0.0063447265625
D:\project_root\data\raw\archive\5\img_07_425507400_01692.jpg,2048,1000,5_youban,5,1043,804,1125,881,voc_xml,True,img_07_425507400_01692.jpg,D:\project_root\data\raw\archive\lable\img_07_425507400_01692.xml,82,77,77,6314,2048000,0.0030830078125
D:\project_root\data\raw\archive\7\img_07_425508300_00926.jpg,2048,1000,7_yiwu,7,271,218,351,269,voc_xml,True,img_07_425508300_00926.jpg,D:\project_root\data\raw\archive\lable\img_07_425508300_00926.xml,80,51,51,4080,2048000,0.0019921875
D:\project_root\data\raw\archive\7\img_07_425508300_00926.jpg,2048,1000,7_yiwu,7,365,123,418,173,voc_xml,True,img_07_425508300_00926.jpg,D:\project_root\data\raw\archive\lable\img_07_425508300_00926.xml,53,50,50,2650,2048000,0.0012939453125
D:\project_root\data\raw\archive\7\img_07_425508300_00926.jpg,2048,1000,7_yiwu,7,223,471,289,593,voc_xml,True,img_07_425508300_00926.jpg,D:\project_root\data\raw\archive\lable\img_07_425508300_00926.xml,66,122,66,8052,2048000,0.003931640625
D:\project_root\data\raw\archive\7\img_07_425508300_00926.jpg,2048,1000,7_yiwu,7,259,654,408,722,voc_xml,True,img_07_425508300_00926.jpg,D:\project_root\data\raw\archive\lable\img_07_425508300_00926.xml,149,68,68,10132,2048000,0.004947265625
D:\project_root\data\raw\archive\4\img_07_425508300_00927.jpg,2048,1000,4_shuiban,4,238,193,400,729,voc_xml,True,img_07_425508300_00927.jpg,D:\project_root\data\raw\archive\lable\img_07_425508300_00927.xml,162,536,162,86832,2048000,0.0423984375
D:\project_root\data\raw\archive\7\img_07_425508300_00928.jpg,2048,1000,7_yiwu,7,244,369,318,426,voc_xml,True,img_07_425508300_00928.jpg,D:\project_root\data\raw\archive\lable\img_07_425508300_00928.xml,74,57,57,4218,2048000,0.0020595703125
D:\project_root\data\raw\archive\7\img_07_425508300_00928.jpg,2048,1000,7_yiwu,7,425,645,490,688,voc_xml,True,img_07_425508300_00928.jpg,D:\project_root\data\raw\archive\lable\img_07_425508300_00928.xml,65,43,43,2795,2048000,0.00136474609375
D:\project_root\data\raw\archive\7\img_07_425508300_00928.jpg,2048,1000,7_yiwu,7,272,45,321,333,voc_xml,True,img_07_425508300_00928.jpg,D:\project_root\data\raw\archive\lable\img_07_425508300_00928.xml,49,288,49,14112,2048000,0.006890625
D:\project_root\data\raw\archive\7\img_07_425508300_00929.jpg,2048,1000,7_yiwu,7,197,475,310,614,voc_xml,True,img_07_425508300_00929.jpg,D:\project_root\data\raw\archive\lable\img_07_425508300_00929.xml,113,139,113,15707,2048000,0.00766943359375
D:\project_root\data\raw\archive\7\img_07_425508300_00929.jpg,2048,1000,7_yiwu,7,189,192,319,425,voc_xml,True,img_07_425508300_00929.jpg,D:\project_root\data\raw\archive\lable\img_07_425508300_00929.xml,130,233,130,30290,2048000,0.0147900390625
D:\project_root\data\raw\archive\7\img_07_425508400_00364.jpg,2048,1000,4_shuiban,4,746,29,1262,975,voc_xml,True,img_07_425508400_00364.jpg,D:\project_root\data\raw\archive\lable\img_07_425508400_00364.xml,516,946,516,488136,2048000,0.23834765625
D:\project_root\data\raw\archive\7\img_07_425508400_00965.jpg,2048,1000,7_yiwu,7,151,86,303,276,voc_xml,True,img_07_425508400_00965.jpg,D:\project_root\data\raw\archive\lable\img_07_425508400_00965.xml,152,190,152,28880,2048000,0.0141015625
D:\project_root\data\raw\archive\7\img_07_425508400_00965.jpg,2048,1000,7_yiwu,7,356,313,429,489,voc_xml,True,img_07_425508400_00965.jpg,D:\project_root\data\raw\archive\lable\img_07_425508400_00965.xml,73,176,73,12848,2048000,0.0062734375
D:\project_root\data\raw\archive\7\img_07_425508400_00965.jpg,2048,1000,7_yiwu,7,308,659,443,898,voc_xml,True,img_07_425508400_00965.jpg,D:\project_root\data\raw\archive\lable\img_07_425508400_00965.xml,135,239,135,32265,2048000,0.01575439453125
D:\project_root\data\raw\archive\6\img_07_425508400_00967.jpg,2048,1000,6_siban,6,126,278,305,494,voc_xml,True,img_07_425508400_00967.jpg,D:\project_root\data\raw\archive\lable\img_07_425508400_00967.xml,179,216,179,38664,2048000,0.01887890625
D:\project_root\data\raw\archive\7\img_07_425508400_00968.jpg,2048,1000,7_yiwu,7,159,12,246,244,voc_xml,True,img_07_425508400_00968.jpg,D:\project_root\data\raw\archive\lable\img_07_425508400_00968.xml,87,232,87,20184,2048000,0.00985546875
D:\project_root\data\raw\archive\7\img_07_425508400_00969.jpg,2048,1000,7_yiwu,7,130,132,252,965,voc_xml,True,img_07_425508400_00969.jpg,D:\project_root\data\raw\archive\lable\img_07_425508400_00969.xml,122,833,122,101626,2048000,0.0496220703125
D:\project_root\data\raw\archive\7\img_07_425508400_00969.jpg,2048,1000,7_yiwu,7,304,555,357,610,voc_xml,True,img_07_425508400_00969.jpg,D:\project_root\data\raw\archive\lable\img_07_425508400_00969.xml,53,55,53,2915,2048000,0.00142333984375
D:\project_root\data\raw\archive\7\img_07_425508400_00969.jpg,2048,1000,7_yiwu,7,371,273,396,309,voc_xml,True,img_07_425508400_00969.jpg,D:\project_root\data\raw\archive\lable\img_07_425508400_00969.xml,25,36,25,900,2048000,0.000439453125
D:\project_root\data\raw\archive\7\img_07_425508400_00969.jpg,2048,1000,7_yiwu,7,378,653,431,724,voc_xml,True,img_07_425508400_00969.jpg,D:\project_root\data\raw\archive\lable\img_07_425508400_00969.xml,53,71,53,3763,2048000,0.00183740234375
D:\project_root\data\raw\archive\7\img_07_425508700_00362.jpg,2048,1000,7_yiwu,7,189,509,285,586,voc_xml,True,img_07_425508700_00362.jpg,D:\project_root\data\raw\archive\lable\img_07_425508700_00362.xml,96,77,77,7392,2048000,0.003609375
D:\project_root\data\raw\archive\7\img_07_425508700_00363.jpg,2048,1000,7_yiwu,7,317,114,390,160,voc_xml,True,img_07_425508700_00363.jpg,D:\project_root\data\raw\archive\lable\img_07_425508700_00363.xml,73,46,46,3358,2048000,0.0016396484375
D:\project_root\data\raw\archive\7\img_07_425508700_01012.jpg,2048,1000,7_yiwu,7,125,194,398,397,voc_xml,True,img_07_425508700_01012.jpg,D:\project_root\data\raw\archive\lable\img_07_425508700_01012.xml,273,203,203,55419,2048000,0.02706005859375
D:\project_root\data\raw\archive\7\img_07_425508700_01012.jpg,2048,1000,7_yiwu,7,506,19,650,433,voc_xml,True,img_07_425508700_01012.jpg,D:\project_root\data\raw\archive\lable\img_07_425508700_01012.xml,144,414,144,59616,2048000,0.029109375
D:\project_root\data\raw\archive\7\img_07_425508700_01012.jpg,2048,1000,7_yiwu,7,438,465,561,956,voc_xml,True,img_07_425508700_01012.jpg,D:\project_root\data\raw\archive\lable\img_07_425508700_01012.xml,123,491,123,60393,2048000,0.02948876953125
D:\project_root\data\raw\archive\2\img_07_425613700_00782.jpg,2048,1000,2_hanfeng,2,5,665,2048,737,voc_xml,True,img_07_425613700_00782.jpg,D:\project_root\data\raw\archive\lable\img_07_425613700_00782.xml,2043,72,72,147096,2048000,0.07182421875
D:\project_root\data\raw\archive\2\img_07_425613800_00786.jpg,2048,1000,2_hanfeng,2,10,306,2048,394,voc_xml,True,img_07_425613800_00786.jpg,D:\project_root\data\raw\archive\lable\img_07_425613800_00786.xml,2038,88,88,179344,2048000,0.0875703125
D:\project_root\data\raw\archive\2\img_07_425637500_00653.jpg,2048,1000,2_hanfeng,2,12,878,2048,955,voc_xml,True,img_07_425637500_00653.jpg,D:\project_root\data\raw\archive\lable\img_07_425637500_00653.xml,2036,77,77,156772,2048000,0.076548828125
D:\project_root\data\raw\archive\2\img_07_425644600_00785.jpg,2048,1000,2_hanfeng,2,17,225,2048,304,voc_xml,True,img_07_425644600_00785.jpg,D:\project_root\data\raw\archive\lable\img_07_425644600_00785.xml,2031,79,79,160449,2048000,0.07834423828125
D:\project_root\data\raw\archive\8\img_07_427199900_00007.jpg,2048,1000,7_yiwu,7,472,894,589,975,voc_xml,True,img_07_427199900_00007.jpg,D:\project_root\data\raw\archive\lable\img_07_427199900_00007.xml,117,81,81,9477,2048000,0.00462744140625
D:\project_root\data\raw\archive\10\img_07_427199900_00008.jpg,2048,1000,10_yaozhe,0,425,101,1854,647,voc_xml,True,img_07_427199900_00008.jpg,D:\project_root\data\raw\archive\lable\img_07_427199900_00008.xml,1429,546,546,780234,2048000,0.3809736328125
D:\project_root\data\raw\archive\9\img_07_427199900_01135.jpg,2048,1000,9_zhehen,9,90,119,1987,207,voc_xml,True,img_07_427199900_01135.jpg,D:\project_root\data\raw\archive\lable\img_07_427199900_01135.xml,1897,88,88,166936,2048000,0.08151171875
D:\project_root\data\raw\archive\9\img_07_430103100_01150.jpg,2048,1000,9_zhehen,9,1,16,394,298,voc_xml,True,img_07_430103100_01150.jpg,D:\project_root\data\raw\archive\lable\img_07_430103100_01150.xml,393,282,282,110826,2048000,0.0541142578125
