image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file
D:\project_root\data\raw\archive\7\img_06_4402625300_01262.jpg,2048,1000,6_siban,7,1400,12,1569,244,voc_xml,True,img_06_4402625300_01262.jpg,D:\project_root\data\raw\archive\lable\img_06_4402625300_01262.xml
D:\project_root\data\raw\archive\7\img_06_4402625300_01262.jpg,2048,1000,7_yiwu,8,1027,20,1276,220,voc_xml,True,img_06_4402625300_01262.jpg,D:\project_root\data\raw\archive\lable\img_06_4402625300_01262.xml
D:\project_root\data\raw\archive\7\img_06_4402625300_01262.jpg,2048,1000,7_yiwu,8,1708,211,1811,443,voc_xml,True,img_06_4402625300_01262.jpg,D:\project_root\data\raw\archive\lable\img_06_4402625300_01262.xml
D:\project_root\data\raw\archive\7\img_06_4402625300_01263.jpg,2048,1000,5_youban,6,1434,109,1519,248,voc_xml,True,img_06_4402625300_01263.jpg,D:\project_root\data\raw\archive\lable\img_06_4402625300_01263.xml
D:\project_root\data\raw\archive\7\img_06_4402625300_01263.jpg,2048,1000,5_youban,6,1438,257,1568,436,voc_xml,True,img_06_4402625300_01263.jpg,D:\project_root\data\raw\archive\lable\img_06_4402625300_01263.xml
D:\project_root\data\raw\archive\7\img_06_4402625300_01263.jpg,2048,1000,7_yiwu,8,1846,927,1954,993,voc_xml,True,img_06_4402625300_01263.jpg,D:\project_root\data\raw\archive\lable\img_06_4402625300_01263.xml
D:\project_root\data\raw\archive\7\img_06_4402625300_01263.jpg,2048,1000,7_yiwu,8,994,181,1203,625,voc_xml,True,img_06_4402625300_01263.jpg,D:\project_root\data\raw\archive\lable\img_06_4402625300_01263.xml
D:\project_root\data\raw\archive\7\img_06_4402625300_01263.jpg,2048,1000,7_yiwu,8,1845,415,1955,635,voc_xml,True,img_06_4402625300_01263.jpg,D:\project_root\data\raw\archive\lable\img_06_4402625300_01263.xml
D:\project_root\data\raw\archive\10\img_06_4402719100_00020.jpg,2048,1000,10_yaozhed,1,195,47,2048,870,voc_xml,True,img_06_4402719100_00020.jpg,D:\project_root\data\raw\archive\lable\img_06_4402719100_00020.xml
D:\project_root\data\raw\archive\10\img_06_4402719200_00017.jpg,2048,1000,10_yaozhed,1,76,27,1951,866,voc_xml,True,img_06_4402719200_00017.jpg,D:\project_root\data\raw\archive\lable\img_06_4402719200_00017.xml
D:\project_root\data\raw\archive\2\img_06_4402787700_01015.jpg,2048,1000,2_hanfeng,3,5,317,2033,368,voc_xml,True,img_06_4402787700_01015.jpg,D:\project_root\data\raw\archive\lable\img_06_4402787700_01015.xml
D:\project_root\data\raw\archive\2\img_06_4402787700_01015.jpg,2048,1000,1_chongkong,2,1825,476,1940,553,voc_xml,True,img_06_4402787700_01015.jpg,D:\project_root\data\raw\archive\lable\img_06_4402787700_01015.xml
D:\project_root\data\raw\archive\10\img_06_4402830700_01162.jpg,2048,1000,10_yaozhed,1,315,83,1835,640,voc_xml,True,img_06_4402830700_01162.jpg,D:\project_root\data\raw\archive\lable\img_06_4402830700_01162.xml
D:\project_root\data\raw\archive\2\img_06_4402852500_01045.jpg,2048,1000,2_hanfeng,3,15,562,2048,637,voc_xml,True,img_06_4402852500_01045.jpg,D:\project_root\data\raw\archive\lable\img_06_4402852500_01045.xml
D:\project_root\data\raw\archive\2\img_06_4402852500_01045.jpg,2048,1000,1_chongkong,2,1841,745,1949,807,voc_xml,True,img_06_4402852500_01045.jpg,D:\project_root\data\raw\archive\lable\img_06_4402852500_01045.xml
D:\project_root\data\raw\archive\2\img_06_4403068300_01280.jpg,2048,1000,1_chongkong,2,1849,203,1964,270,voc_xml,True,img_06_4403068300_01280.jpg,D:\project_root\data\raw\archive\lable\img_06_4403068300_01280.xml
D:\project_root\data\raw\archive\2\img_06_4403068400_01288.jpg,2048,1000,2_hanfeng,3,25,486,2048,566,voc_xml,True,img_06_4403068400_01288.jpg,D:\project_root\data\raw\archive\lable\img_06_4403068400_01288.xml
D:\project_root\data\raw\archive\2\img_06_4403068400_01288.jpg,2048,1000,1_chongkong,2,1840,657,1969,721,voc_xml,True,img_06_4403068400_01288.jpg,D:\project_root\data\raw\archive\lable\img_06_4403068400_01288.xml
D:\project_root\data\raw\archive\2\img_06_4403801500_01282.jpg,2048,1000,2_hanfeng,3,28,906,2048,972,voc_xml,True,img_06_4403801500_01282.jpg,D:\project_root\data\raw\archive\lable\img_06_4403801500_01282.xml
D:\project_root\data\raw\archive\10\img_06_4404374100_01306.jpg,2048,1000,10_yaozhed,1,917,94,1931,924,voc_xml,True,img_06_4404374100_01306.jpg,D:\project_root\data\raw\archive\lable\img_06_4404374100_01306.xml
D:\project_root\data\raw\archive\10\img_06_4404374100_01337.jpg,2048,1000,10_yaozhed,1,1174,42,2048,567,voc_xml,True,img_06_4404374100_01337.jpg,D:\project_root\data\raw\archive\lable\img_06_4404374100_01337.xml
D:\project_root\data\raw\archive\10\img_06_4404374100_01350.jpg,2048,1000,10_yaozhed,1,1077,73,1885,894,voc_xml,True,img_06_4404374100_01350.jpg,D:\project_root\data\raw\archive\lable\img_06_4404374100_01350.xml
D:\project_root\data\raw\archive\8\img_06_4404580000_00741.jpg,2048,1000,8_yahen,9,476,47,694,170,voc_xml,True,img_06_4404580000_00741.jpg,D:\project_root\data\raw\archive\lable\img_06_4404580000_00741.xml
D:\project_root\data\raw\archive\6\img_06_4404580600_01173.jpg,2048,1000,6_siban,7,767,63,1315,378,voc_xml,True,img_06_4404580600_01173.jpg,D:\project_root\data\raw\archive\lable\img_06_4404580600_01173.xml
D:\project_root\data\raw\archive\6\img_06_4404580600_01173.jpg,2048,1000,6_siban,7,972,416,1764,816,voc_xml,True,img_06_4404580600_01173.jpg,D:\project_root\data\raw\archive\lable\img_06_4404580600_01173.xml
D:\project_root\data\raw\archive\6\img_06_4404580600_01173.jpg,2048,1000,6_siban,7,1399,40,2048,326,voc_xml,True,img_06_4404580600_01173.jpg,D:\project_root\data\raw\archive\lable\img_06_4404580600_01173.xml
D:\project_root\data\raw\archive\2\img_06_4404612700_01306.jpg,2048,1000,2_hanfeng,3,12,32,2048,109,voc_xml,True,img_06_4404612700_01306.jpg,D:\project_root\data\raw\archive\lable\img_06_4404612700_01306.xml
D:\project_root\data\raw\archive\9\img_06_4404616100_00947.jpg,2048,1000,9_zhehen,10,902,283,2048,434,voc_xml,True,img_06_4404616100_00947.jpg,D:\project_root\data\raw\archive\lable\img_06_4404616100_00947.xml
D:\project_root\data\raw\archive\2\img_06_4404892700_01142.jpg,2048,1000,2_hanfeng,3,18,901,2048,980,voc_xml,True,img_06_4404892700_01142.jpg,D:\project_root\data\raw\archive\lable\img_06_4404892700_01142.xml
D:\project_root\data\raw\archive\2\img_06_4404997500_01006.jpg,2048,1000,2_hanfeng,3,12,604,2048,709,voc_xml,True,img_06_4404997500_01006.jpg,D:\project_root\data\raw\archive\lable\img_06_4404997500_01006.xml
D:\project_root\data\raw\archive\2\img_06_4404997500_01006.jpg,2048,1000,1_chongkong,2,1808,788,1930,862,voc_xml,True,img_06_4404997500_01006.jpg,D:\project_root\data\raw\archive\lable\img_06_4404997500_01006.xml
D:\project_root\data\raw\archive\7\img_06_4405000800_01031.jpg,2048,1000,7_yiwu,8,1269,34,1377,106,voc_xml,True,img_06_4405000800_01031.jpg,D:\project_root\data\raw\archive\lable\img_06_4405000800_01031.xml
D:\project_root\data\raw\archive\10\img_06_4405133600_00034.jpg,2048,1000,10_yaozhed,1,249,50,1861,935,voc_xml,True,img_06_4405133600_00034.jpg,D:\project_root\data\raw\archive\lable\img_06_4405133600_00034.xml
D:\project_root\data\raw\archive\10\img_06_4405133600_00035.jpg,2048,1000,10_yaozhed,1,190,76,2048,959,voc_xml,True,img_06_4405133600_00035.jpg,D:\project_root\data\raw\archive\lable\img_06_4405133600_00035.xml
D:\project_root\data\raw\archive\10\img_06_4405133600_00921.jpg,2048,1000,9_zhehen,10,317,770,1987,934,voc_xml,True,img_06_4405133600_00921.jpg,D:\project_root\data\raw\archive\lable\img_06_4405133600_00921.xml
D:\project_root\data\raw\archive\2\img_06_4405228000_01156.jpg,2048,1000,2_hanfeng,3,25,740,2048,832,voc_xml,True,img_06_4405228000_01156.jpg,D:\project_root\data\raw\archive\lable\img_06_4405228000_01156.xml
D:\project_root\data\raw\archive\10\img_06_4405377100_00032.jpg,2048,1000,10_yaozhed,1,105,209,1708,942,voc_xml,True,img_06_4405377100_00032.jpg,D:\project_root\data\raw\archive\lable\img_06_4405377100_00032.xml
D:\project_root\data\raw\archive\1\img_06_4406424300_00002.jpg,2048,1000,1_chongkong,2,1792,834,1912,891,voc_xml,True,img_06_4406424300_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406424300_00002.xml
D:\project_root\data\raw\archive\1\img_06_4406424300_00002.jpg,2048,1000,2_hanfeng,3,7,649,2038,713,voc_xml,True,img_06_4406424300_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406424300_00002.xml
D:\project_root\data\raw\archive\1\img_06_4406424500_00002.jpg,2048,1000,1_chongkong,2,1804,870,1922,924,voc_xml,True,img_06_4406424500_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406424500_00002.xml
D:\project_root\data\raw\archive\1\img_06_4406424500_00002.jpg,2048,1000,2_hanfeng,3,10,682,2040,754,voc_xml,True,img_06_4406424500_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406424500_00002.xml
D:\project_root\data\raw\archive\1\img_06_4406424500_00002.jpg,2048,1000,5_youban,6,576,122,616,162,voc_xml,True,img_06_4406424500_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406424500_00002.xml
D:\project_root\data\raw\archive\1\img_06_4406424700_00001.jpg,2048,1000,1_chongkong,2,1795,678,1910,729,voc_xml,True,img_06_4406424700_00001.jpg,D:\project_root\data\raw\archive\lable\img_06_4406424700_00001.xml
D:\project_root\data\raw\archive\1\img_06_4406424700_00001.jpg,2048,1000,2_hanfeng,3,2,497,2043,554,voc_xml,True,img_06_4406424700_00001.jpg,D:\project_root\data\raw\archive\lable\img_06_4406424700_00001.xml
D:\project_root\data\raw\archive\1\img_06_4406424700_00001.jpg,2048,1000,6_siban,7,532,535,872,979,voc_xml,True,img_06_4406424700_00001.jpg,D:\project_root\data\raw\archive\lable\img_06_4406424700_00001.xml
D:\project_root\data\raw\archive\2\img_06_4406425500_00001.jpg,2048,1000,2_hanfeng,3,3,283,2048,372,voc_xml,True,img_06_4406425500_00001.jpg,D:\project_root\data\raw\archive\lable\img_06_4406425500_00001.xml
D:\project_root\data\raw\archive\2\img_06_4406425500_00001.jpg,2048,1000,1_chongkong,2,1800,466,1935,542,voc_xml,True,img_06_4406425500_00001.jpg,D:\project_root\data\raw\archive\lable\img_06_4406425500_00001.xml
D:\project_root\data\raw\archive\7\img_06_4406562900_00002.jpg,2048,1000,1_chongkong,2,1829,162,1940,228,voc_xml,True,img_06_4406562900_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406562900_00002.xml
D:\project_root\data\raw\archive\7\img_06_4406562900_00002.jpg,2048,1000,3_yueyawan,4,1,4,38,190,voc_xml,True,img_06_4406562900_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406562900_00002.xml
D:\project_root\data\raw\archive\7\img_06_4406562900_00002.jpg,2048,1000,4_shuiban,5,1597,28,1811,928,voc_xml,True,img_06_4406562900_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406562900_00002.xml
D:\project_root\data\raw\archive\7\img_06_4406562900_00002.jpg,2048,1000,2_hanfeng,3,37,3,2048,40,voc_xml,True,img_06_4406562900_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406562900_00002.xml
D:\project_root\data\raw\archive\2\img_06_4406645900_00001.jpg,2048,1000,2_hanfeng,3,30,237,2048,316,voc_xml,True,img_06_4406645900_00001.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00001.xml
D:\project_root\data\raw\archive\2\img_06_4406645900_00001.jpg,2048,1000,1_chongkong,2,1782,412,1918,473,voc_xml,True,img_06_4406645900_00001.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00001.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00291.jpg,2048,1000,6_siban,7,1722,112,2033,335,voc_xml,True,img_06_4406645900_00291.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00291.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00291.jpg,2048,1000,6_siban,7,1728,703,1967,953,voc_xml,True,img_06_4406645900_00291.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00291.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00303.jpg,2048,1000,6_siban,7,1476,32,1664,239,voc_xml,True,img_06_4406645900_00303.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00303.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00312.jpg,2048,1000,6_siban,7,126,293,317,617,voc_xml,True,img_06_4406645900_00312.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00312.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00449.jpg,2048,1000,6_siban,7,1331,24,1590,201,voc_xml,True,img_06_4406645900_00449.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00449.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00451.jpg,2048,1000,6_siban,7,1476,63,1754,306,voc_xml,True,img_06_4406645900_00451.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00451.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00475.jpg,2048,1000,6_siban,7,1484,707,1718,994,voc_xml,True,img_06_4406645900_00475.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00475.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00477.jpg,2048,1000,6_siban,7,1562,163,1830,653,voc_xml,True,img_06_4406645900_00477.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00477.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00479.jpg,2048,1000,6_siban,7,1569,293,1795,919,voc_xml,True,img_06_4406645900_00479.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00479.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00480.jpg,2048,1000,6_siban,7,1118,44,1254,240,voc_xml,True,img_06_4406645900_00480.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00480.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00481.jpg,2048,1000,6_siban,7,1612,53,1800,937,voc_xml,True,img_06_4406645900_00481.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00481.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00485.jpg,2048,1000,6_siban,7,1622,129,1807,922,voc_xml,True,img_06_4406645900_00485.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00485.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00489.jpg,2048,1000,6_siban,7,1618,273,1830,924,voc_xml,True,img_06_4406645900_00489.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00489.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00490.jpg,2048,1000,6_siban,7,1608,57,1825,932,voc_xml,True,img_06_4406645900_00490.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00490.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00491.jpg,2048,1000,6_siban,7,1584,227,1797,929,voc_xml,True,img_06_4406645900_00491.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00491.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00492.jpg,2048,1000,6_siban,7,1631,1,1779,651,voc_xml,True,img_06_4406645900_00492.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00492.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00493.jpg,2048,1000,6_siban,7,1636,434,1785,896,voc_xml,True,img_06_4406645900_00493.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00493.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00494.jpg,2048,1000,6_siban,7,1623,91,1858,970,voc_xml,True,img_06_4406645900_00494.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00494.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00498.jpg,2048,1000,6_siban,7,1623,109,1866,955,voc_xml,True,img_06_4406645900_00498.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00498.xml
D:\project_root\data\raw\archive\6\img_06_4406645900_00501.jpg,2048,1000,6_siban,7,1656,96,1853,827,voc_xml,True,img_06_4406645900_00501.jpg,D:\project_root\data\raw\archive\lable\img_06_4406645900_00501.xml
D:\project_root\data\raw\archive\2\img_06_4406743300_00001.jpg,2048,1000,2_hanfeng,3,12,855,2048,934,voc_xml,True,img_06_4406743300_00001.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00001.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00023.jpg,2048,1000,6_siban,7,572,193,1690,899,voc_xml,True,img_06_4406743300_00023.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00023.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00033.jpg,2048,1000,6_siban,7,412,73,1600,844,voc_xml,True,img_06_4406743300_00033.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00033.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00034.jpg,2048,1000,6_siban,7,438,101,1876,870,voc_xml,True,img_06_4406743300_00034.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00034.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00036.jpg,2048,1000,6_siban,7,512,45,1603,576,voc_xml,True,img_06_4406743300_00036.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00036.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00041.jpg,2048,1000,6_siban,7,575,12,1624,673,voc_xml,True,img_06_4406743300_00041.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00041.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00042.jpg,2048,1000,6_siban,7,571,75,1628,762,voc_xml,True,img_06_4406743300_00042.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00042.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00045.jpg,2048,1000,6_siban,7,569,144,1641,875,voc_xml,True,img_06_4406743300_00045.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00045.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00052.jpg,2048,1000,6_siban,7,531,76,1502,629,voc_xml,True,img_06_4406743300_00052.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00052.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00066.jpg,2048,1000,6_siban,7,164,137,1071,799,voc_xml,True,img_06_4406743300_00066.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00066.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00081.jpg,2048,1000,6_siban,7,1,68,413,824,voc_xml,True,img_06_4406743300_00081.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00081.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00082.jpg,2048,1000,6_siban,7,774,140,1459,686,voc_xml,True,img_06_4406743300_00082.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00082.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00087.jpg,2048,1000,6_siban,7,107,173,579,840,voc_xml,True,img_06_4406743300_00087.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00087.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00092.jpg,2048,1000,6_siban,7,3,142,453,888,voc_xml,True,img_06_4406743300_00092.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00092.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00093.jpg,2048,1000,6_siban,7,26,129,369,693,voc_xml,True,img_06_4406743300_00093.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00093.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00094.jpg,2048,1000,6_siban,7,36,129,343,707,voc_xml,True,img_06_4406743300_00094.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00094.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00095.jpg,2048,1000,6_siban,7,31,155,395,860,voc_xml,True,img_06_4406743300_00095.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00095.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00096.jpg,2048,1000,6_siban,7,43,155,362,668,voc_xml,True,img_06_4406743300_00096.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00096.xml
D:\project_root\data\raw\archive\6\img_06_4406743300_00101.jpg,2048,1000,6_siban,7,77,501,353,893,voc_xml,True,img_06_4406743300_00101.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00101.xml
D:\project_root\data\raw\archive\1\img_06_4406772100_00002.jpg,2048,1000,1_chongkong,2,1797,665,1902,727,voc_xml,True,img_06_4406772100_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406772100_00002.xml
D:\project_root\data\raw\archive\1\img_06_4406772100_00002.jpg,2048,1000,2_hanfeng,3,7,493,2038,551,voc_xml,True,img_06_4406772100_00002.jpg,D:\project_root\data\raw\archive\lable\img_06_4406772100_00002.xml
D:\project_root\data\raw\archive\9\img_06_4406783500_00003.jpg,2048,1000,9_zhehen,10,231,227,1502,789,voc_xml,True,img_06_4406783500_00003.jpg,D:\project_root\data\raw\archive\lable\img_06_4406783500_00003.xml
D:\project_root\data\raw\archive\2\img_06_SIS002344_00834.jpg,2048,1000,2_hanfeng,3,25,760,2048,877,voc_xml,True,img_06_SIS002344_00834.jpg,D:\project_root\data\raw\archive\lable\img_06_SIS002344_00834.xml
D:\project_root\data\raw\archive\2\img_06_SIS002344_00834.jpg,2048,1000,1_chongkong,2,1884,970,1975,1000,voc_xml,True,img_06_SIS002344_00834.jpg,D:\project_root\data\raw\archive\lable\img_06_SIS002344_00834.xml
D:\project_root\data\raw\archive\2\img_07_3402616100_00001.jpg,2048,1000,2_hanfeng,3,12,191,2048,270,voc_xml,True,img_07_3402616100_00001.jpg,D:\project_root\data\raw\archive\lable\img_07_3402616100_00001.xml
D:\project_root\data\raw\archive\2\img_07_3402617400_01102.jpg,2048,1000,2_hanfeng,3,5,9,1974,55,voc_xml,True,img_07_3402617400_01102.jpg,D:\project_root\data\raw\archive\lable\img_07_3402617400_01102.xml
D:\project_root\data\raw\archive\2\img_07_3403334300_00854.jpg,2048,1000,2_hanfeng,3,8,368,2048,444,voc_xml,True,img_07_3403334300_00854.jpg,D:\project_root\data\raw\archive\lable\img_07_3403334300_00854.xml
D:\project_root\data\raw\archive\2\img_07_3403334600_00682.jpg,2048,1000,2_hanfeng,3,13,817,2048,903,voc_xml,True,img_07_3403334600_00682.jpg,D:\project_root\data\raw\archive\lable\img_07_3403334600_00682.xml
D:\project_root\data\raw\archive\2\img_07_3403334800_00898.jpg,2048,1000,2_hanfeng,3,13,642,2048,719,voc_xml,True,img_07_3403334800_00898.jpg,D:\project_root\data\raw\archive\lable\img_07_3403334800_00898.xml
D:\project_root\data\raw\archive\2\img_07_3403334900_00596.jpg,2048,1000,2_hanfeng,3,8,635,2048,709,voc_xml,True,img_07_3403334900_00596.jpg,D:\project_root\data\raw\archive\lable\img_07_3403334900_00596.xml
D:\project_root\data\raw\archive\2\img_07_3403335000_01066.jpg,2048,1000,2_hanfeng,3,20,312,2048,394,voc_xml,True,img_07_3403335000_01066.jpg,D:\project_root\data\raw\archive\lable\img_07_3403335000_01066.xml
D:\project_root\data\raw\archive\2\img_07_3403335100_01063.jpg,2048,1000,2_hanfeng,3,15,611,2048,709,voc_xml,True,img_07_3403335100_01063.jpg,D:\project_root\data\raw\archive\lable\img_07_3403335100_01063.xml
D:\project_root\data\raw\archive\2\img_07_3403335200_00806.jpg,2048,1000,2_hanfeng,3,7,873,2048,954,voc_xml,True,img_07_3403335200_00806.jpg,D:\project_root\data\raw\archive\lable\img_07_3403335200_00806.xml
D:\project_root\data\raw\archive\2\img_07_3403335500_00710.jpg,2048,1000,2_hanfeng,3,13,837,2048,938,voc_xml,True,img_07_3403335500_00710.jpg,D:\project_root\data\raw\archive\lable\img_07_3403335500_00710.xml
D:\project_root\data\raw\archive\2\img_07_3403335600_00795.jpg,2048,1000,2_hanfeng,3,10,821,2047,911,voc_xml,True,img_07_3403335600_00795.jpg,D:\project_root\data\raw\archive\lable\img_07_3403335600_00795.xml
D:\project_root\data\raw\archive\2\img_07_3403335700_01048.jpg,2048,1000,2_hanfeng,3,3,657,2048,765,voc_xml,True,img_07_3403335700_01048.jpg,D:\project_root\data\raw\archive\lable\img_07_3403335700_01048.xml
D:\project_root\data\raw\archive\2\img_07_3403335800_00900.jpg,2048,1000,2_hanfeng,3,7,281,2048,387,voc_xml,True,img_07_3403335800_00900.jpg,D:\project_root\data\raw\archive\lable\img_07_3403335800_00900.xml
D:\project_root\data\raw\archive\2\img_07_3403337700_00899.jpg,2048,1000,2_hanfeng,3,7,294,2013,416,voc_xml,True,img_07_3403337700_00899.jpg,D:\project_root\data\raw\archive\lable\img_07_3403337700_00899.xml
D:\project_root\data\raw\archive\2\img_07_3403337800_00765.jpg,2048,1000,2_hanfeng,3,7,196,2048,273,voc_xml,True,img_07_3403337800_00765.jpg,D:\project_root\data\raw\archive\lable\img_07_3403337800_00765.xml
D:\project_root\data\raw\archive\2\img_07_3403338100_00785.jpg,2048,1000,2_hanfeng,3,7,673,2048,770,voc_xml,True,img_07_3403338100_00785.jpg,D:\project_root\data\raw\archive\lable\img_07_3403338100_00785.xml
D:\project_root\data\raw\archive\2\img_07_3403338900_00683.jpg,2048,1000,2_hanfeng,3,10,703,2048,817,voc_xml,True,img_07_3403338900_00683.jpg,D:\project_root\data\raw\archive\lable\img_07_3403338900_00683.xml
D:\project_root\data\raw\archive\2\img_07_3403403800_00910.jpg,2048,1000,2_hanfeng,3,10,150,2048,222,voc_xml,True,img_07_3403403800_00910.jpg,D:\project_root\data\raw\archive\lable\img_07_3403403800_00910.xml
D:\project_root\data\raw\archive\2\img_07_3403403800_00910.jpg,2048,1000,1_chongkong,2,2,342,38,411,voc_xml,True,img_07_3403403800_00910.jpg,D:\project_root\data\raw\archive\lable\img_07_3403403800_00910.xml
D:\project_root\data\raw\archive\2\img_07_3403403900_00809.jpg,2048,1000,2_hanfeng,3,7,658,2048,719,voc_xml,True,img_07_3403403900_00809.jpg,D:\project_root\data\raw\archive\lable\img_07_3403403900_00809.xml
D:\project_root\data\raw\archive\2\img_07_3403403900_00809.jpg,2048,1000,1_chongkong,2,1,822,56,892,voc_xml,True,img_07_3403403900_00809.jpg,D:\project_root\data\raw\archive\lable\img_07_3403403900_00809.xml
D:\project_root\data\raw\archive\2\img_07_3403404500_01254.jpg,2048,1000,2_hanfeng,3,1,766,2015,844,voc_xml,True,img_07_3403404500_01254.jpg,D:\project_root\data\raw\archive\lable\img_07_3403404500_01254.xml
D:\project_root\data\raw\archive\2\img_07_3403404500_01254.jpg,2048,1000,1_chongkong,2,1,939,41,994,voc_xml,True,img_07_3403404500_01254.jpg,D:\project_root\data\raw\archive\lable\img_07_3403404500_01254.xml
D:\project_root\data\raw\archive\2\img_07_3403404600_01001.jpg,2048,1000,2_hanfeng,3,7,488,2046,552,voc_xml,True,img_07_3403404600_01001.jpg,D:\project_root\data\raw\archive\lable\img_07_3403404600_01001.xml
D:\project_root\data\raw\archive\2\img_07_3403404600_01001.jpg,2048,1000,1_chongkong,2,1,646,38,728,voc_xml,True,img_07_3403404600_01001.jpg,D:\project_root\data\raw\archive\lable\img_07_3403404600_01001.xml
